slide_width_pt,slide_height_pt,slide_index,shape_id,shape_name,shape_type,left_pt,top_pt,width_pt,height_pt,left_pct,top_pct,width_pct,height_pct,rotation_deg,fill_hex,fill_transparency,line_hex,line_weight_pt,line_transparency,zorder,rounded_radius_pct
960.0000,540.0000,1,406,Rectangle 405,AutoShape,724.3337,408.7762,16.9861,7.4194,0.7545,0.7570,0.0177,0.0137,234.354,#3B7D23,0.000,#042433,1.500,0.000,358,
960.0000,540.0000,1,407,Rectangle 406,AutoShape,736.3337,399.5411,16.9861,7.4194,0.7670,0.7399,0.0177,0.0137,234.354,#3B7D23,0.000,#042433,1.500,0.000,359,
960.0000,540.0000,1,408,Rectangle 407,AutoShape,747.3383,392.2968,16.9861,7.4194,0.7785,0.7265,0.0177,0.0137,234.354,#3B7D23,0.000,#042433,1.500,0.000,360,
960.0000,540.0000,1,409,Rectangle 408,AutoShape,758.0112,384.3890,16.9861,7.4194,0.7896,0.7118,0.0177,0.0137,234.354,#3B7D23,0.000,#042433,1.500,0.000,361,
960.0000,540.0000,1,410,Rectangle 409,AutoShape,769.3477,376.8129,16.9861,7.4194,0.8014,0.6978,0.0177,0.0137,234.354,#3B7D23,0.000,#042433,1.500,0.000,362,
960.0000,540.0000,1,411,Rectangle 410,AutoShape,780.0204,369.2368,16.9861,7.4194,0.8125,0.6838,0.0177,0.0137,234.354,#3B7D23,0.000,#042433,1.500,0.000,363,
960.0000,540.0000,1,412,Rectangle 411,AutoShape,790.3613,361.3290,16.9861,7.4194,0.8233,0.6691,0.0177,0.0137,234.354,#3B7D23,0.000,#042433,1.500,0.000,364,
960.0000,540.0000,1,413,Rectangle 412,AutoShape,777.2703,-191.2406,16.9861,7.4194,0.8097,-0.3541,0.0177,0.0137,234.354,#3B7D23,0.000,#042433,1.500,0.000,365,
960.0000,540.0000,1,414,Rectangle 413,AutoShape,38.5357,281.1552,15.3600,4.8000,0.0401,0.5207,0.0160,0.0089,15.369,#D9D9D9,0.000,#042433,1.500,0.000,366,
960.0000,540.0000,1,415,Rectangle 414,AutoShape,42.0994,270.7090,15.3600,4.8000,0.0439,0.5013,0.0160,0.0089,15.369,#D9D9D9,0.000,#042433,1.500,0.000,367,
960.0000,540.0000,1,416,Rectangle 415,AutoShape,36.2684,290.8733,15.3600,4.8000,0.0378,0.5387,0.0160,0.0089,15.369,#D9D9D9,0.000,#042433,1.500,0.000,368,
960.0000,540.0000,1,417,Rectangle 416,AutoShape,31.9551,301.7791,15.3600,4.8000,0.0333,0.5589,0.0160,0.0089,10.841,#D9D9D9,0.000,#042433,1.500,0.000,369,
960.0000,540.0000,1,418,Rectangle 417,AutoShape,29.3385,313.8379,15.3600,4.8000,0.0306,0.5812,0.0160,0.0089,355.706,#D9D9D9,0.000,#042433,1.500,0.000,370,
960.0000,540.0000,1,419,Rectangle 418,AutoShape,30.7820,325.6671,15.3600,4.8000,0.0321,0.6031,0.0160,0.0089,340.469,#D9D9D9,0.000,#042433,1.500,0.000,371,
960.0000,540.0000,1,420,Rectangle 419,AutoShape,35.1128,338.9768,15.3600,4.8000,0.0366,0.6277,0.0160,0.0089,325.201,#D9D9D9,0.000,#042433,1.500,0.000,372,
960.0000,540.0000,1,421,Rectangle 420,AutoShape,42.7820,349.3528,15.3600,4.8000,0.0446,0.6469,0.0160,0.0089,325.201,#D9D9D9,0.000,#042433,1.500,0.000,373,
960.0000,540.0000,1,422,Rectangle 421,AutoShape,17.0677,339.7158,15.3600,4.8000,0.0178,0.6291,0.0160,0.0089,44.616,#D9D9D9,0.000,#042433,1.500,0.000,374,
960.0000,540.0000,1,423,Rectangle 422,AutoShape,9.0378,352.7985,15.3600,4.8000,0.0094,0.6533,0.0160,0.0089,21.298,#D9D9D9,0.000,#042433,1.500,0.000,375,
960.0000,540.0000,1,424,Rectangle 423,AutoShape,9.3083,370.6631,15.3600,4.8000,0.0097,0.6864,0.0160,0.0089,326.479,#D9D9D9,0.000,#042433,1.500,0.000,376,
960.0000,540.0000,1,425,Rectangle 424,AutoShape,25.2783,377.4300,15.3600,4.8000,0.0263,0.6989,0.0160,0.0089,98.414,#D9D9D9,0.000,#042433,1.500,0.000,377,
960.0000,540.0000,1,426,Rectangle 425,AutoShape,38.2706,379.0539,15.3600,4.8000,0.0399,0.7020,0.0160,0.0089,67.522,#D9D9D9,0.000,#042433,1.500,0.000,378,
960.0000,540.0000,1,427,Rectangle 426,AutoShape,50.5413,376.4374,15.3600,4.8000,0.0526,0.6971,0.0160,0.0089,67.522,#D9D9D9,0.000,#042433,1.500,0.000,379,
960.0000,540.0000,1,428,Rectangle 427,AutoShape,66.2406,371.0239,15.3600,4.8000,0.0690,0.6871,0.0160,0.0089,118.958,#D9D9D9,0.000,#042433,1.500,0.000,380,
960.0000,540.0000,1,429,Rectangle 428,AutoShape,75.9850,376.1666,15.3600,4.8000,0.0792,0.6966,0.0160,0.0089,112.892,#D9D9D9,0.000,#042433,1.500,0.000,381,
960.0000,540.0000,1,430,Rectangle 429,AutoShape,91.1428,379.1441,15.3600,4.8000,0.0949,0.7021,0.0160,0.0089,90.000,#D9D9D9,0.000,#042433,1.500,0.000,382,
960.0000,540.0000,1,431,Rectangle 430,AutoShape,101.6992,379.4149,15.3600,4.8000,0.1059,0.7026,0.0160,0.0089,90.000,#D9D9D9,0.000,#042433,1.500,0.000,383,
960.0000,540.0000,1,432,Rectangle 431,AutoShape,115.8646,376.7983,15.3600,4.8000,0.1207,0.6978,0.0160,0.0089,69.613,#D9D9D9,0.000,#042433,1.500,0.000,384,
960.0000,540.0000,1,433,Rectangle 432,AutoShape,125.4284,372.5577,15.3600,4.8000,0.1307,0.6899,0.0160,0.0089,65.841,#D9D9D9,0.000,#042433,1.500,0.000,385,
960.0000,540.0000,1,434,Rectangle 433,AutoShape,134.9924,367.2344,15.3600,4.8000,0.1406,0.6801,0.0160,0.0089,61.504,#D9D9D9,0.000,#042433,1.500,0.000,386,
960.0000,540.0000,1,435,Rectangle 434,AutoShape,145.0976,360.5577,15.3600,4.8000,0.1511,0.6677,0.0160,0.0089,57.902,#D9D9D9,0.000,#042433,1.500,0.000,387,
960.0000,540.0000,1,436,Rectangle 435,AutoShape,157.9096,352.3813,15.3600,4.8000,0.1645,0.6526,0.0160,0.0089,30.143,#D9D9D9,0.000,#042433,1.500,0.000,388,
960.0000,540.0000,1,437,Rectangle 436,AutoShape,164.2254,342.1859,15.3600,4.8000,0.1711,0.6337,0.0160,0.0089,30.143,#D9D9D9,0.000,#042433,1.500,0.000,389,
960.0000,540.0000,1,438,Rectangle 437,AutoShape,169.1877,332.3731,15.3600,4.8000,0.1762,0.6155,0.0160,0.0089,27.998,#D9D9D9,0.000,#042433,1.500,0.000,390,
960.0000,540.0000,1,439,Rectangle 438,AutoShape,174.0666,322.6134,15.3600,4.8000,0.1813,0.5974,0.0160,0.0089,27.874,#D9D9D9,0.000,#042433,1.500,0.000,391,
960.0000,540.0000,1,440,Rectangle 439,AutoShape,179.0901,312.7371,15.3600,4.8000,0.1866,0.5791,0.0160,0.0089,30.757,#D9D9D9,0.000,#042433,1.500,0.000,392,
960.0000,540.0000,1,441,Rectangle 440,AutoShape,185.1350,302.7463,15.3600,4.8000,0.1928,0.5606,0.0160,0.0089,30.757,#D9D9D9,0.000,#042433,1.500,0.000,393,
960.0000,540.0000,1,442,Rectangle 441,AutoShape,191.7215,292.9372,15.3600,4.8000,0.1997,0.5425,0.0160,0.0089,30.757,#D9D9D9,0.000,#042433,1.500,0.000,394,
960.0000,540.0000,1,443,Rectangle 442,AutoShape,161.3173,283.1455,15.3600,4.8000,0.1680,0.5243,0.0160,0.0089,297.514,#D9D9D9,0.000,#042433,1.500,0.000,395,
960.0000,540.0000,1,444,Rectangle 443,AutoShape,151.4253,278.6081,15.3600,4.8000,0.1577,0.5159,0.0160,0.0089,289.876,#D9D9D9,0.000,#042433,1.500,0.000,396,
960.0000,540.0000,1,445,Rectangle 444,AutoShape,137.6180,273.5653,15.3600,7.1231,0.1434,0.5066,0.0160,0.0132,285.168,#D9D9D9,0.000,#042433,1.500,0.000,397,
960.0000,540.0000,1,446,Rectangle 445,AutoShape,109.8287,267.4005,15.3600,7.1231,0.1144,0.4952,0.0160,0.0132,270.000,#D9D9D9,0.000,#042433,1.500,0.000,398,
960.0000,540.0000,1,447,Rectangle 446,AutoShape,93.5908,266.6794,15.3600,4.8000,0.0975,0.4939,0.0160,0.0089,270.000,#D9D9D9,0.000,#042433,1.500,0.000,399,
960.0000,540.0000,1,448,Rectangle 447,AutoShape,80.4178,260.3411,15.3600,4.8000,0.0838,0.4821,0.0160,0.0089,270.000,#D9D9D9,0.000,#042433,1.500,0.000,400,
960.0000,540.0000,1,449,Rectangle 448,AutoShape,76.1391,240.3839,15.3600,4.8000,0.0793,0.4452,0.0160,0.0089,274.120,#D9D9D9,0.000,#042433,1.500,0.000,401,
960.0000,540.0000,1,450,Rectangle 449,AutoShape,88.0644,242.7675,15.3600,4.8000,0.0917,0.4496,0.0160,0.0089,257.483,#D9D9D9,0.000,#042433,1.500,0.000,402,
960.0000,540.0000,1,451,Rectangle 450,AutoShape,99.2523,244.4927,15.3600,4.8000,0.1034,0.4528,0.0160,0.0089,259.655,#D9D9D9,0.000,#042433,1.500,0.000,403,
960.0000,540.0000,1,452,Rectangle 451,AutoShape,114.5005,247.7990,15.3600,4.8000,0.1193,0.4589,0.0160,0.0089,270.000,#D9D9D9,0.000,#042433,1.500,0.000,404,
960.0000,540.0000,1,453,Rectangle 452,AutoShape,128.1245,250.4638,15.3600,4.8000,0.1335,0.4638,0.0160,0.0089,294.737,#D9D9D9,0.000,#042433,1.500,0.000,405,
960.0000,540.0000,1,454,Rectangle 453,AutoShape,139.8539,253.0336,15.3600,4.8000,0.1457,0.4686,0.0160,0.0089,308.072,#D9D9D9,0.000,#042433,1.500,0.000,406,
960.0000,540.0000,1,455,Rectangle 454,AutoShape,153.4780,256.4865,15.3600,4.8000,0.1599,0.4750,0.0160,0.0089,304.827,#D9D9D9,0.000,#042433,1.500,0.000,407,
960.0000,540.0000,1,456,Rectangle 455,AutoShape,165.0786,260.6068,15.3600,4.8000,0.1720,0.4826,0.0160,0.0089,309.691,#D9D9D9,0.000,#042433,1.500,0.000,408,
960.0000,540.0000,1,457,Rectangle 456,AutoShape,178.6809,265.6669,15.3600,4.8000,0.1861,0.4920,0.0160,0.0089,293.386,#D9D9D9,0.000,#042433,1.500,0.000,409,
960.0000,540.0000,1,458,Rectangle 457,AutoShape,192.5756,268.4525,15.3600,4.8000,0.2006,0.4971,0.0160,0.0089,287.299,#D9D9D9,0.000,#042433,1.500,0.000,410,
960.0000,540.0000,1,459,Rectangle 458,AutoShape,206.7410,266.9550,15.3600,4.8000,0.2154,0.4944,0.0160,0.0089,233.846,#D9D9D9,0.000,#042433,1.500,0.000,411,
960.0000,540.0000,1,460,Rectangle 459,AutoShape,218.7410,254.9173,15.3600,4.8000,0.2279,0.4721,0.0160,0.0089,180.000,#D9D9D9,0.000,#042433,1.500,0.000,412,
960.0000,540.0000,1,461,Rectangle 460,AutoShape,226.4454,239.0143,15.8660,9.6009,0.2359,0.4426,0.0165,0.0178,182.777,#D9D9D9,0.000,#042433,1.500,0.000,413,
960.0000,540.0000,1,462,Rectangle 461,AutoShape,88.2967,218.0077,15.3600,4.8000,0.0920,0.4037,0.0160,0.0089,240.513,#D9D9D9,0.000,#042433,1.500,0.000,414,
960.0000,540.0000,1,463,Rectangle 462,AutoShape,103.5449,216.7108,15.3600,4.8000,0.1079,0.4013,0.0160,0.0089,245.136,#D9D9D9,0.000,#042433,1.500,0.000,415,
960.0000,540.0000,1,464,Rectangle 463,AutoShape,116.0531,219.4984,15.3600,4.8000,0.1209,0.4065,0.0160,0.0089,249.319,#D9D9D9,0.000,#042433,1.500,0.000,416,
960.0000,540.0000,1,465,Rectangle 464,AutoShape,131.4678,222.6213,13.0167,5.5083,0.1369,0.4123,0.0136,0.0102,283.558,#D9D9D9,0.000,#042433,1.500,0.000,417,
960.0000,540.0000,1,466,Rectangle 465,AutoShape,145.6334,225.8080,13.0167,5.5083,0.1517,0.4182,0.0136,0.0102,283.558,#D9D9D9,0.000,#042433,1.500,0.000,418,
960.0000,540.0000,1,467,Rectangle 466,AutoShape,159.0388,229.4322,13.0167,5.5083,0.1657,0.4249,0.0136,0.0102,287.114,#D9D9D9,0.000,#042433,1.500,0.000,419,
960.0000,540.0000,1,468,Rectangle 467,AutoShape,181.0012,236.7797,15.3600,4.8000,0.1885,0.4385,0.0160,0.0089,296.919,#D9D9D9,0.000,#042433,1.500,0.000,420,
960.0000,540.0000,1,469,Rectangle 468,AutoShape,194.3676,240.0317,13.0167,5.5083,0.2025,0.4445,0.0136,0.0102,287.114,#D9D9D9,0.000,#042433,1.500,0.000,421,
960.0000,540.0000,1,470,Rectangle 469,AutoShape,45.1671,261.2553,15.3600,4.8000,0.0470,0.4838,0.0160,0.0089,15.369,#D9D9D9,0.000,#042433,1.500,0.000,422,
960.0000,540.0000,1,471,Rectangle 470,AutoShape,48.7406,248.9806,15.3600,4.8000,0.0508,0.4611,0.0160,0.0089,15.369,#D9D9D9,0.000,#042433,1.500,0.000,423,
960.0000,540.0000,1,472,Rectangle 471,AutoShape,59.0721,221.6325,15.3600,4.8000,0.0615,0.4104,0.0160,0.0089,53.341,#D9D9D9,0.000,#042433,1.500,0.000,424,
960.0000,540.0000,1,473,Rectangle 472,AutoShape,65.7770,210.5097,13.0167,5.5083,0.0685,0.3898,0.0136,0.0102,232.559,#D9D9D9,0.000,#042433,1.500,0.000,425,
960.0000,540.0000,1,474,Rectangle 473,AutoShape,81.4888,345.9028,15.3600,4.8000,0.0849,0.6406,0.0160,0.0089,112.892,#D9D9D9,0.000,#042433,1.500,0.000,426,
960.0000,540.0000,1,475,Rectangle 474,AutoShape,94.3009,348.9704,15.3600,4.8000,0.0982,0.6462,0.0160,0.0089,86.246,#D9D9D9,0.000,#042433,1.500,0.000,427,
960.0000,540.0000,1,476,Rectangle 475,AutoShape,115.2794,343.4338,13.0167,5.5083,0.1201,0.6360,0.0136,0.0102,242.711,#D9D9D9,0.000,#042433,1.500,0.000,428,
960.0000,540.0000,1,477,Rectangle 476,AutoShape,106.9785,347.0428,13.0167,5.5083,0.1114,0.6427,0.0136,0.0102,249.858,#D9D9D9,0.000,#042433,1.500,0.000,429,
960.0000,540.0000,1,478,Rectangle 477,AutoShape,107.3952,300.2536,15.3600,4.8000,0.1119,0.5560,0.0160,0.0089,289.876,#D9D9D9,0.000,#042433,1.500,0.000,430,
960.0000,540.0000,1,479,Rectangle 478,AutoShape,118.7983,301.9548,13.0167,5.5083,0.1237,0.5592,0.0136,0.0102,287.114,#D9D9D9,0.000,#042433,1.500,0.000,431,
960.0000,540.0000,1,480,Rectangle 479,AutoShape,130.7894,304.1260,13.0167,5.5083,0.1362,0.5632,0.0136,0.0102,274.749,#D9D9D9,0.000,#042433,1.500,0.000,432,
960.0000,540.0000,1,481,Rectangle 480,AutoShape,66.4585,284.0758,13.0167,5.5083,0.0692,0.5261,0.0136,0.0102,257.873,#D9D9D9,0.000,#042433,1.500,0.000,433,
960.0000,540.0000,1,482,Rectangle 481,AutoShape,75.0390,339.8472,13.0167,5.5083,0.0782,0.6293,0.0136,0.0102,292.399,#D9D9D9,0.000,#042433,1.500,0.000,434,
960.0000,540.0000,1,483,Rectangle 482,AutoShape,63.9409,303.4868,13.0167,5.5083,0.0666,0.5620,0.0136,0.0102,17.324,#D9D9D9,0.000,#042433,1.500,0.000,435,
960.0000,540.0000,1,484,Rectangle 483,AutoShape,62.6778,316.9068,13.0167,5.5083,0.0653,0.5869,0.0136,0.0102,352.039,#D9D9D9,0.000,#042433,1.500,0.000,436,
960.0000,540.0000,1,485,Rectangle 484,AutoShape,65.8797,333.4052,15.3600,4.8000,0.0686,0.6174,0.0160,0.0089,121.075,#D9D9D9,0.000,#042433,1.500,0.000,437,
960.0000,540.0000,1,487,Rectangle 486,AutoShape,124.0313,339.0657,13.0167,5.5083,0.1292,0.6279,0.0136,0.0102,242.711,#D9D9D9,0.000,#042433,1.500,0.000,438,
960.0000,540.0000,1,488,Rectangle 487,AutoShape,134.1366,332.0190,13.0167,5.5083,0.1397,0.6148,0.0136,0.0102,221.227,#D9D9D9,0.000,#042433,1.500,0.000,439,
960.0000,540.0000,1,489,Rectangle 488,AutoShape,139.6404,323.1768,13.0167,5.5083,0.1455,0.5985,0.0136,0.0102,216.895,#D9D9D9,0.000,#042433,1.500,0.000,440,
960.0000,540.0000,1,490,Rectangle 489,AutoShape,145.4148,315.4486,13.0167,5.5083,0.1515,0.5842,0.0136,0.0102,214.407,#D9D9D9,0.000,#042433,1.500,0.000,441,
960.0000,540.0000,1,491,Rectangle 490,AutoShape,149.8359,307.1196,13.0167,5.5083,0.1561,0.5687,0.0136,0.0102,204.780,#D9D9D9,0.000,#042433,1.500,0.000,442,
960.0000,540.0000,1,492,Rectangle 491,AutoShape,96.6585,298.0903,15.3600,4.8000,0.1007,0.5520,0.0160,0.0089,289.876,#D9D9D9,0.000,#042433,1.500,0.000,443,
960.0000,540.0000,1,493,Rectangle 492,AutoShape,88.3020,293.1569,13.0167,5.5083,0.0920,0.5429,0.0136,0.0102,291.967,#D9D9D9,0.000,#042433,1.500,0.000,444,
960.0000,540.0000,1,494,Rectangle 493,AutoShape,77.5651,288.8426,13.0167,5.5083,0.0808,0.5349,0.0136,0.0102,289.733,#D9D9D9,0.000,#042433,1.500,0.000,445,
960.0000,540.0000,1,495,Rectangle 494,AutoShape,151.9491,199.6204,13.0167,5.5083,0.1583,0.3697,0.0136,0.0102,283.558,#D9D9D9,0.000,#042433,1.500,0.000,446,
960.0000,540.0000,1,496,Rectangle 495,AutoShape,161.0392,202.8033,13.0167,5.5083,0.1677,0.3756,0.0136,0.0102,283.558,#D9D9D9,0.000,#042433,1.500,0.000,447,
960.0000,540.0000,1,497,Rectangle 496,AutoShape,143.5355,197.6432,13.0167,5.5083,0.1495,0.3660,0.0136,0.0102,283.558,#D9D9D9,0.000,#042433,1.500,0.000,448,
960.0000,540.0000,1,498,Rectangle 497,AutoShape,134.1520,195.5609,13.0167,5.5083,0.1397,0.3621,0.0136,0.0102,284.298,#D9D9D9,0.000,#042433,1.500,0.000,449,
960.0000,540.0000,1,499,Rectangle 498,AutoShape,125.5807,193.2844,13.0167,5.5083,0.1308,0.3579,0.0136,0.0102,286.565,#D9D9D9,0.000,#042433,1.500,0.000,450,
960.0000,540.0000,1,500,Rectangle 499,AutoShape,116.1070,192.6779,13.0167,5.5083,0.1209,0.3568,0.0136,0.0102,284.298,#D9D9D9,0.000,#042433,1.500,0.000,451,
960.0000,540.0000,1,501,Rectangle 500,AutoShape,112.6966,172.9565,13.0167,5.5083,0.1174,0.3203,0.0136,0.0102,259.446,#D9D9D9,0.000,#042433,1.500,0.000,452,
960.0000,540.0000,1,502,Rectangle 501,AutoShape,120.9070,171.4511,13.0167,5.5083,0.1259,0.3175,0.0136,0.0102,259.446,#D9D9D9,0.000,#042433,1.500,0.000,453,
960.0000,540.0000,1,503,Rectangle 502,AutoShape,130.2002,169.2805,13.0167,5.5083,0.1356,0.3135,0.0136,0.0102,258.229,#D9D9D9,0.000,#042433,1.500,0.000,454,
960.0000,540.0000,1,504,Rectangle 503,AutoShape,138.4108,167.3042,13.0167,5.5083,0.1442,0.3098,0.0136,0.0102,258.229,#D9D9D9,0.000,#042433,1.500,0.000,455,
960.0000,540.0000,1,505,Rectangle 504,AutoShape,147.9747,165.5583,13.0167,5.5083,0.1541,0.3066,0.0136,0.0102,258.229,#D9D9D9,0.000,#042433,1.500,0.000,456,
960.0000,540.0000,1,506,Rectangle 505,AutoShape,102.2305,175.4635,13.0167,5.5083,0.1065,0.3249,0.0136,0.0102,259.446,#D9D9D9,0.000,#042433,1.500,0.000,457,
960.0000,540.0000,1,507,Rectangle 506,AutoShape,105.2983,190.0441,13.0167,5.5083,0.1097,0.3519,0.0136,0.0102,284.104,#D9D9D9,0.000,#042433,1.500,0.000,458,
960.0000,540.0000,1,508,Rectangle 507,AutoShape,92.5250,184.3234,13.0167,5.5083,0.0964,0.3413,0.0136,0.0102,226.574,#D9D9D9,0.000,#042433,1.500,0.000,459,
960.0000,540.0000,1,509,Rectangle 508,AutoShape,93.1178,154.5191,13.0167,5.5083,0.0970,0.2861,0.0136,0.0102,259.446,#D9D9D9,0.000,#042433,1.500,0.000,460,
960.0000,540.0000,1,510,Rectangle 509,AutoShape,101.8695,152.3791,13.0167,5.5083,0.1061,0.2822,0.0136,0.0102,259.446,#D9D9D9,0.000,#042433,1.500,0.000,461,
960.0000,540.0000,1,511,Rectangle 510,AutoShape,111.7040,149.7302,13.0167,5.5083,0.1164,0.2773,0.0136,0.0102,259.446,#D9D9D9,0.000,#042433,1.500,0.000,462,
960.0000,540.0000,1,512,Rectangle 511,AutoShape,120.9972,147.6163,13.0167,5.5083,0.1260,0.2734,0.0136,0.0102,259.446,#D9D9D9,0.000,#042433,1.500,0.000,463,
960.0000,540.0000,1,513,Rectangle 512,AutoShape,130.0200,145.6214,13.0167,5.5083,0.1354,0.2697,0.0136,0.0102,259.446,#D9D9D9,0.000,#042433,1.500,0.000,464,
960.0000,540.0000,1,514,Rectangle 513,AutoShape,139.3132,142.7373,13.0167,5.5083,0.1451,0.2643,0.0136,0.0102,259.446,#D9D9D9,0.000,#042433,1.500,0.000,465,
960.0000,540.0000,1,515,Rectangle 514,AutoShape,84.0051,158.6249,13.0167,5.5083,0.0875,0.2937,0.0136,0.0102,245.069,#D9D9D9,0.000,#042433,1.500,0.000,466,
960.0000,540.0000,1,516,Rectangle 515,AutoShape,71.6374,176.7502,15.3600,4.8000,0.0746,0.3273,0.0160,0.0089,287.196,#D9D9D9,0.000,#042433,1.500,0.000,467,
960.0000,540.0000,1,517,Rectangle 516,AutoShape,66.7039,195.9728,15.8660,9.6009,0.0695,0.3629,0.0165,0.0178,198.224,#D9D9D9,0.000,#042433,1.500,0.000,468,
960.0000,540.0000,1,518,Rectangle 517,AutoShape,169.7998,159.0110,13.0167,5.5083,0.1769,0.2945,0.0136,0.0102,259.446,#D9D9D9,0.000,#042433,1.500,0.000,469,
960.0000,540.0000,1,519,Rectangle 518,AutoShape,178.2033,157.1743,13.0167,5.5083,0.1856,0.2911,0.0136,0.0102,259.446,#D9D9D9,0.000,#042433,1.500,0.000,470,
960.0000,540.0000,1,520,Rectangle 519,AutoShape,186.9095,154.8119,13.0167,5.5083,0.1947,0.2867,0.0136,0.0102,259.446,#D9D9D9,0.000,#042433,1.500,0.000,471,
960.0000,540.0000,1,521,Rectangle 520,AutoShape,206.2176,150.2716,13.0167,5.5083,0.2148,0.2783,0.0136,0.0102,257.995,#D9D9D9,0.000,#042433,1.500,0.000,472,
960.0000,540.0000,1,522,Rectangle 521,AutoShape,197.4053,152.2534,13.0167,5.5083,0.2056,0.2820,0.0136,0.0102,256.247,#D9D9D9,0.000,#042433,1.500,0.000,473,
960.0000,540.0000,1,525,Rectangle 524,AutoShape,102.3205,132.1046,13.0167,5.5083,0.1066,0.2446,0.0136,0.0102,180.000,#D9D9D9,0.000,#042433,1.500,0.000,474,
960.0000,540.0000,1,526,Rectangle 525,AutoShape,106.7416,121.8854,13.0167,5.5083,0.1112,0.2257,0.0136,0.0102,180.000,#D9D9D9,0.000,#042433,1.500,0.000,475,
960.0000,540.0000,1,527,Rectangle 526,AutoShape,107.6438,108.9246,13.0167,5.5083,0.1121,0.2017,0.0136,0.0102,183.071,#D9D9D9,0.000,#042433,1.500,0.000,476,
960.0000,540.0000,1,528,Rectangle 527,AutoShape,313.0905,404.3428,15.3600,4.8000,0.3261,0.7488,0.0160,0.0089,36.000,#FF7E79,0.000,#042433,1.500,0.000,477,
